height,sex,weight,age,experience,exercise frequency per week,reps,bench,curl,squat,pulldown,row,pushdown,toe,shoulder,rdl
73,True,197.0896159317212,32,0.5,5,5,30,10,40,15,25,10,35,10,20
77,False,221.47302987197727,24,1.5,7,15,105,35,135,75,110,35,145,35,75
60,True,142.4637268847795,48,1.5,6,5,85,30,120,55,85,30,120,30,55
52,True,104.00591749644381,67,1.5,1,5,80,25,95,55,80,25,95,25,55
61,True,150.004466571835,75,0.5,7,5,30,10,45,15,30,10,40,10,25
76,True,215.75783783783788,68,1.5,2,15,100,35,145,70,100,35,140,35,65
69,True,179.60415362731155,40,1,5,15,65,20,80,35,65,20,75,20,35
74,True,218.7284210526316,51,1.5,4,15,105,35,145,70,110,35,135,35,70
68,True,150.49376955903273,31,1.5,2,10,80,25,100,45,70,25,100,25,55
59,True,142.90421052631578,43,1.5,2,15,85,30,115,60,95,30,120,30,55
60,True,146.45803698435276,79,1,4,15,55,20,85,45,60,20,85,20,35
58,True,104.50890469416787,68,0.5,6,15,20,5,25,10,15,5,15,5,5
62,False,146.43288762446656,54,0.5,6,10,35,10,45,15,30,10,45,10,15
50,True,85.98862019914651,59,1.5,5,5,65,20,80,40,65,20,85,20,35
48,True,95.4373826458037,68,1,1,5,45,15,60,30,45,15,55,15,35
73,True,157.67169274537696,59,1.5,3,5,80,25,95,45,80,25,100,25,50
53,False,87.26679943100997,67,1,6,5,25,10,35,20,35,10,40,10,25
84,True,216.59812233285916,59,1.5,5,10,85,30,115,55,95,30,120,30,55
62,True,164.91470839260313,76,1.5,4,5,85,30,125,65,90,30,115,30,65
60,False,110.50924608819345,42,1.5,5,10,55,20,75,45,65,20,85,20,35
73,False,195.118719772404,57,0.5,3,15,35,10,40,25,30,10,40,10,20
52,False,84.00477951635847,19,1,6,15,35,10,45,15,35,10,35,10,25
70,True,188.47226173541964,39,1,6,15,60,20,80,45,60,20,80,20,35
61,True,159.63778093883357,55,1,1,10,60,20,85,45,55,20,75,20,40
65,True,185.948079658606,78,1.5,8,10,110,35,135,75,100,35,145,35,75
80,True,284.0398293029872,44,0.5,1,5,40,15,55,25,45,15,60,15,35
67,True,144.43980085348505,54,1.5,5,5,70,25,95,50,70,25,95,25,55
74,True,188.34947368421052,77,1,1,5,65,20,85,35,55,20,80,20,35
52,True,109.00620199146515,33,1,8,10,40,15,55,25,40,15,55,15,25
76,True,245.6648648648649,24,0.5,6,5,25,10,40,20,30,10,35,10,25
60,True,153.1152204836415,44,1.5,5,5,85,30,125,55,90,30,115,30,60
81,True,201.40310099573256,67,1,2,10,65,20,80,40,55,20,75,20,35
74,False,184.29894736842107,76,1.5,8,5,90,30,115,65,85,30,115,30,60
59,True,144.1916358463727,22,0.5,1,5,30,10,35,15,35,10,35,10,20
61,False,165.1425320056899,17,1.5,8,5,110,35,135,75,110,35,145,35,75
72,False,201.31322901849217,47,1,4,5,65,20,85,45,60,20,75,20,45
66,False,148.21553342816503,54,1.5,8,5,80,25,100,55,70,25,95,25,55
66,False,165.9369559032717,69,1.5,8,5,95,30,120,60,90,30,115,30,65
75,False,247.56401137980086,25,0.5,6,5,25,10,40,20,30,10,45,10,15
49,True,97.67937411095306,62,0.5,1,10,15,5,25,5,20,5,25,5,5
84,False,266.18082503556184,33,1.5,8,15,125,40,155,80,125,40,160,40,80
78,False,240.7636984352774,34,1,6,10,75,25,100,50,80,25,105,25,45
48,False,80.95135135135135,33,1.5,7,15,55,20,85,35,60,20,75,20,35
58,False,120.68290184921766,67,1.5,3,15,75,25,95,50,75,25,105,25,50
77,False,247.7866571834993,70,1.5,8,5,120,40,155,85,120,40,155,40,85
73,False,226.65305832147936,19,0.5,1,5,35,10,35,15,35,10,45,10,20
53,False,120.5112944523471,49,0.5,8,10,20,5,15,15,10,5,15,5,5
74,True,178.22315789473686,29,0.5,7,10,30,10,40,20,35,10,35,10,15
70,False,204.7823613086771,64,1.5,6,5,110,35,140,70,110,35,140,35,70
48,False,85.21194879089617,59,1,3,15,45,15,65,35,50,15,65,15,35
59,True,121.0179800853485,43,1,3,10,45,15,55,25,45,15,65,15,25
67,True,141.11934566145092,74,1.5,6,5,75,25,100,50,75,25,105,25,45
49,True,86.13544807965862,24,1.5,4,10,55,20,75,35,60,20,75,20,35
70,True,202.9701280227596,45,1,4,10,80,25,95,45,70,25,95,25,55
68,False,153.91408250355622,66,1.5,8,15,70,25,105,50,75,25,95,25,55
54,True,128.33718349928876,65,1,4,15,60,20,85,35,55,20,80,20,45
54,False,94.9048079658606,76,1,3,10,50,15,55,35,50,15,60,15,30
74,False,194.42526315789473,63,1.5,8,10,85,30,120,60,85,30,120,30,55
58,False,149.29843527738265,48,0.5,4,5,25,10,45,20,30,10,35,10,15
60,False,125.15504978662871,73,1.5,4,10,75,25,95,45,80,25,105,25,50
61,False,140.37115220483642,71,1.5,3,15,85,30,125,65,95,30,125,30,55
81,False,279.0524893314367,56,0.5,5,15,35,10,40,20,25,10,35,10,25
65,False,162.50924608819346,17,0.5,2,5,30,10,45,25,30,10,45,10,15
80,False,205.9288762446657,40,1.5,4,10,95,30,120,60,85,30,120,30,65
81,True,228.09507823613086,36,1.5,8,5,110,35,135,65,105,35,140,35,75
82,True,211.38036984352775,41,1.5,3,15,85,30,115,55,90,30,125,30,55
81,False,247.5074253200569,53,1,4,5,75,25,100,55,75,25,105,25,45
50,True,85.06401137980085,19,1,3,15,25,10,45,15,35,10,40,10,20
77,True,212.70182076813657,28,0.5,2,10,25,10,35,25,35,10,45,10,20
64,True,181.7854907539118,53,0.5,1,5,35,10,45,25,35,10,35,10,25
53,False,98.6945945945946,51,1.5,8,10,65,20,85,45,60,20,85,20,40
78,False,231.763186344239,57,1,4,5,70,25,105,45,80,25,100,25,50
48,True,93.73314366998576,41,1,6,5,40,15,60,25,45,15,55,15,25
57,False,128.57351351351355,28,0.5,3,10,15,5,25,10,15,5,25,5,10
64,False,168.15157894736842,28,1,7,10,55,20,80,45,55,20,85,20,45
65,True,157.82147937411096,61,1,1,15,60,20,85,45,60,20,80,20,40
65,True,157.82147937411096,20,1.5,5,10,95,30,125,65,90,30,115,30,60
82,False,298.41934566145096,26,1.5,5,5,135,45,185,95,135,45,180,45,90
48,True,83.50770981507823,80,1.5,5,15,65,20,85,35,60,20,75,20,40
77,True,263.1362731152205,52,0.5,6,15,30,10,40,20,30,10,35,10,20
56,False,135.70002844950213,43,1,6,5,60,20,85,40,65,20,80,20,45
79,False,276.9832147937411,31,1.5,7,5,130,45,175,85,135,45,180,45,95
64,False,180.27061166429587,56,1.5,4,5,100,35,140,70,100,35,140,35,70
60,False,131.81223328591747,27,0.5,1,5,15,5,20,10,10,5,15,5,10
85,False,269.8840682788051,39,0.5,8,10,35,10,45,20,35,10,35,10,25
65,False,145.3207681365576,29,0.5,4,5,10,5,20,5,10,5,15,5,10
48,True,97.99374110953059,54,1,8,10,40,15,55,25,40,15,60,15,30
79,False,256.20947368421054,69,1.5,1,5,125,40,155,85,125,40,160,40,75
70,True,213.84352773826456,58,0.5,7,5,25,10,40,15,30,10,35,10,20
80,False,229.59886201991463,74,1,1,5,70,25,100,55,80,25,105,25,50
49,True,84.35945945945947,36,1.5,5,5,60,20,80,45,60,20,85,20,35
50,False,98.93314366998578,20,1,8,5,50,15,65,30,45,15,60,15,35
84,True,208.7692745376956,43,1.5,8,5,85,30,120,65,90,30,125,30,65
50,False,89.68705547652917,40,0.5,4,15,10,5,25,10,20,5,20,5,5
52,True,87.00495021337127,44,1.5,8,5,60,20,75,40,65,20,75,20,40
84,True,279.22890469416785,79,1.5,6,10,125,40,160,75,120,40,160,40,80
48,False,81.80347083926031,46,0.5,7,10,15,5,20,15,20,5,20,5,5
79,True,263.13405405405405,69,1,8,10,75,25,95,50,70,25,95,25,50
61,True,114.22358463726886,46,1.5,8,5,65,20,75,40,65,20,80,20,40
60,False,126.48648648648647,77,0.5,1,5,20,5,20,5,20,5,20,5,10
63,False,136.515533428165,31,1.5,2,5,80,25,95,45,80,25,95,25,50
57,True,130.97675675675677,55,1,4,15,60,20,75,35,65,20,75,20,45
55,False,134.25320056899005,64,1.5,5,10,95,30,120,65,85,30,120,30,65
62,False,119.42099573257468,69,1,8,10,40,15,65,25,50,15,55,15,25
58,False,130.63613086770982,81,1.5,4,5,70,25,95,50,80,25,100,25,55
72,False,208.98230440967282,61,1.5,1,15,110,35,135,70,110,35,140,35,70
48,True,69.87379800853485,23,1,6,5,25,10,40,25,30,10,45,10,15
78,True,186.76062588904696,73,1.5,5,15,90,30,120,55,90,30,115,30,60
48,False,90.32466571834993,29,1,7,15,40,15,65,35,50,15,55,15,30
81,False,249.93396870554767,16,0.5,3,10,25,10,35,15,30,10,35,10,15
50,False,91.53627311522048,36,1.5,8,5,55,20,85,35,60,20,75,20,35
56,True,109.0239544807966,38,0.5,5,5,10,5,20,15,10,5,15,5,5
70,True,186.66002844950214,51,0.5,7,5,35,10,40,20,25,10,35,10,20
84,True,240.08466571834992,49,0.5,1,15,25,10,35,20,35,10,40,10,15
51,True,87.53863442389758,36,1.5,6,15,65,20,85,45,55,20,75,20,45
77,False,210.5090184921764,75,1,2,5,60,20,85,40,60,20,85,20,45
82,True,285.98520625889046,54,0.5,1,10,45,15,55,30,50,15,55,15,35
70,False,186.66002844950214,31,1,6,15,55,20,85,35,60,20,75,20,35
70,True,190.28449502133714,20,1.5,8,15,110,35,140,70,105,35,140,35,70
50,True,81.3655761024182,39,1,5,15,30,10,35,15,25,10,40,10,20
65,False,129.69487908961594,45,0.5,4,15,10,5,25,15,20,5,15,5,5
58,True,108.24136557610244,57,0.5,8,15,10,5,15,15,10,5,20,5,15
52,False,91.00517780938833,67,1.5,8,15,60,20,80,45,60,20,80,20,35
79,True,230.81934566145094,67,1.5,7,5,105,35,145,70,100,35,145,35,75
59,True,104.28145092460882,36,0.5,4,15,10,5,25,5,20,5,20,5,10
54,False,103.53251778093883,32,1,3,5,50,15,55,30,45,15,55,15,35
55,False,99.57112375533428,80,1.5,3,5,65,20,75,45,55,20,80,20,45
64,True,165.12182076813656,19,0.5,4,5,25,10,45,25,35,10,35,10,15
54,False,90.59095305832149,44,1.5,1,10,65,20,80,40,55,20,80,20,35
79,True,191.58005689900426,47,1,8,10,60,20,80,35,55,20,80,20,45
59,False,106.85630156472261,31,0.5,7,10,15,5,20,5,10,5,25,5,5
84,True,305.3250640113798,60,1.5,3,5,140,45,180,90,135,45,185,45,95
68,False,201.7984637268848,81,1.5,8,5,110,35,135,65,105,35,135,35,65
58,True,109.48551920341396,16,1,5,10,40,15,65,35,40,15,55,15,35
68,True,171.01564722617357,37,1.5,8,10,95,30,120,60,95,30,115,30,60
65,False,150.00853485064013,55,0.5,5,5,35,10,45,15,25,10,45,10,15
81,True,211.1092745376956,59,1.5,4,10,85,30,115,55,90,30,125,30,60
79,True,219.2783783783784,44,1,1,10,65,20,85,35,65,20,80,20,40
53,False,103.88904694167853,42,1.5,8,5,75,25,95,55,80,25,100,25,45
68,True,159.0445519203414,23,1,6,5,55,20,85,35,55,20,80,20,40
51,False,84.6527453769559,80,1.5,1,15,65,20,75,45,65,20,80,20,45
71,True,205.08193456614507,21,1.5,4,15,100,35,140,75,110,35,145,35,75
60,True,131.81223328591747,33,1,6,5,45,15,65,35,45,15,65,15,30
83,True,221.6631294452347,57,1,6,10,60,20,85,40,60,20,75,20,45
83,True,282.81157894736845,48,1.5,4,15,125,40,160,75,125,40,160,40,80
81,True,266.91977240398296,78,1,8,15,80,25,105,50,75,25,100,25,45
84,False,307.934679943101,20,0.5,5,5,45,15,55,30,45,15,55,15,35
57,False,133.38000000000002,48,0.5,4,10,25,10,35,15,25,10,35,10,25
48,False,76.69075391180654,38,1,4,15,30,10,40,15,30,10,35,10,15
53,False,95.57792318634425,20,1.5,7,5,65,20,80,45,60,20,80,20,45
56,False,102.0649786628734,45,1,4,15,45,15,55,25,50,15,60,15,25
50,True,84.1394025604552,49,1,3,5,35,10,35,15,35,10,40,10,15
67,False,139.45911806543387,48,1,7,15,45,15,55,25,50,15,65,15,30
70,True,170.34992887624466,70,1.5,8,10,95,30,120,65,85,30,120,30,60
59,False,106.85630156472261,31,1,6,10,40,15,65,30,40,15,55,15,30
78,False,200.26139402560457,77,1.5,5,15,95,30,115,55,90,30,125,30,55
61,False,156.8854054054054,64,1.5,4,5,90,30,120,65,95,30,115,30,65
75,True,218.43883357041253,68,1.5,5,10,105,35,145,75,100,35,135,35,70
74,False,176.19789473684213,79,1,5,5,60,20,85,35,55,20,75,20,40
59,True,106.85630156472261,32,1.5,5,15,55,20,80,45,55,20,75,20,40
81,True,286.332119487909,60,0.5,8,10,50,15,65,25,50,15,65,15,30
71,False,151.01487908961593,24,1,7,15,40,15,60,25,45,15,55,15,30
62,False,157.80631578947367,59,1.5,1,5,90,30,115,65,85,30,120,30,55
78,True,238.5135704125178,53,1.5,4,15,120,40,160,85,115,40,165,40,75
62,True,143.5895305832148,68,1.5,4,5,90,30,125,65,95,30,120,30,60
70,False,217.46799431009956,79,1,4,5,80,25,100,50,70,25,100,25,50
51,True,114.47359886201991,75,0.5,8,10,10,5,20,5,10,5,20,5,5
80,True,284.0398293029872,20,1.5,5,5,135,45,180,95,135,45,175,45,95
55,True,92.85846372688478,80,1.5,4,10,55,20,75,35,60,20,75,20,35
78,False,227.2629302987198,64,1.5,4,5,110,35,140,70,100,35,145,35,75
85,True,309.96586059743953,73,1,6,10,85,30,120,55,95,30,125,30,55
68,True,157.33439544807968,58,1.5,8,5,95,30,115,60,90,30,115,30,55
72,True,159.13331436699858,46,0.5,1,5,10,5,15,10,10,5,25,5,5
82,True,246.19596017069705,69,0.5,2,5,35,10,35,15,30,10,40,10,20
48,False,69.0216785206259,24,0.5,8,5,10,5,20,10,15,5,25,5,5
57,True,136.98486486486487,66,1,2,15,55,20,85,40,65,20,80,20,45
79,False,216.97018492176386,40,1.5,4,15,100,35,135,70,110,35,140,35,65
53,False,107.00571834992888,58,1.5,4,5,70,25,100,45,75,25,95,25,50
74,True,178.22315789473686,74,1.5,3,10,85,30,115,60,85,30,115,30,60
61,False,114.22358463726886,78,1.5,3,10,65,20,85,40,65,20,80,20,40
73,False,199.0605120910384,24,1.5,7,15,105,35,135,65,100,35,135,35,65
63,False,170.27743954480798,72,1,1,5,65,20,80,35,65,20,75,20,45
57,True,134.58162162162162,46,1.5,5,5,95,30,115,55,85,30,120,30,60
53,True,116.35573257467995,52,1.5,3,10,80,25,105,50,80,25,95,25,55
73,True,161.61348506401137,28,0.5,1,15,15,5,25,5,20,5,20,5,5
71,False,160.3367852062589,76,0.5,6,5,10,5,20,5,20,5,15,5,15
70,True,206.5945945945946,53,1.5,4,15,105,35,140,70,100,35,145,35,75
77,True,243.40105263157898,77,0.5,5,5,25,10,35,15,35,10,45,10,25
73,True,206.94409672830727,16,1.5,3,15,100,35,135,75,100,35,135,35,70
60,False,131.81223328591747,47,1.5,3,15,80,25,95,50,80,25,100,25,50
83,True,300.64654338549076,48,1.5,1,15,130,45,185,95,140,45,175,45,95
76,False,228.57513513513516,22,1,7,5,80,25,100,45,80,25,100,25,50
57,False,114.15405405405407,64,1,3,15,50,15,60,30,50,15,65,15,25
56,False,105.544466571835,51,1.5,8,10,55,20,80,40,55,20,85,20,45
77,True,228.05143669985776,60,0.5,3,5,30,10,45,15,30,10,45,10,25
84,False,276.6192887624466,57,0.5,1,15,35,10,45,25,35,10,45,10,20
83,True,290.45513513513515,30,0.5,4,5,50,15,60,30,45,15,55,15,30
69,True,161.99590327169278,79,1.5,6,10,90,30,115,55,90,30,120,30,55
65,True,143.75817923186344,66,1,6,10,40,15,55,25,40,15,65,15,30
50,True,96.1593172119488,45,1.5,2,10,75,25,95,50,80,25,105,25,55
63,True,173.2132574679943,54,1.5,1,10,105,35,135,70,105,35,135,35,65
67,False,159.3818492176387,44,1.5,4,15,85,30,120,65,95,30,120,30,55
56,False,110.18378378378378,61,1.5,6,10,80,25,100,55,80,25,105,25,45
67,True,157.72162162162164,62,1.5,8,10,95,30,125,65,95,30,125,30,60
74,True,236.95578947368423,36,0.5,8,15,30,10,45,25,25,10,45,10,25
65,False,160.9466571834993,66,1.5,3,15,95,30,125,55,95,30,115,30,55
50,True,96.1593172119488,63,0.5,7,15,20,5,25,5,15,5,25,5,10
67,False,141.11934566145092,53,1.5,6,15,80,25,95,45,75,25,100,25,50
56,True,107.8641251778094,36,1,1,15,50,15,65,25,40,15,55,15,25
67,False,151.08071123755334,39,1.5,2,10,70,25,95,55,80,25,100,25,55
72,True,201.31322901849217,49,0.5,4,15,35,10,45,15,35,10,40,10,20
78,True,218.26241820768138,38,1.5,8,15,105,35,140,70,105,35,145,35,75
48,True,102.25433854907538,17,1.5,1,5,70,25,95,45,80,25,95,25,55
64,False,134.82423897581793,73,1.5,3,5,75,25,100,50,70,25,95,25,55
72,True,162.9678520625889,23,1.5,4,5,75,25,100,45,80,25,95,25,55
85,True,261.86770981507823,46,1.5,4,5,115,40,155,85,115,40,160,40,75
50,True,98.00853485064012,29,1,3,10,40,15,55,35,40,15,65,15,25
54,True,95.98327169274539,22,1.5,8,15,55,20,80,40,65,20,85,20,40
77,False,236.82264580369846,31,1.5,2,10,125,40,155,85,120,40,160,40,75
54,False,94.9048079658606,41,0.5,1,10,10,5,20,5,10,5,15,5,5
77,False,260.9434708392603,42,1.5,4,15,125,40,165,80,125,40,155,40,85
82,True,246.19596017069705,48,1.5,1,10,110,35,145,65,100,35,145,35,65
82,False,263.6037553342817,57,0.5,1,10,35,10,35,15,30,10,35,10,15
62,False,133.63778093883357,77,1.5,6,5,75,25,95,55,75,25,95,25,50
62,True,164.91470839260313,63,1.5,7,15,90,30,125,55,90,30,125,30,55
72,False,187.89234708392604,29,1,4,10,65,20,85,45,60,20,80,20,40
51,True,106.7778947368421,76,1.5,8,15,80,25,95,55,80,25,95,25,45
56,False,122.94190611664297,64,1,1,10,40,15,60,35,50,15,65,15,35
62,False,115.15596017069701,81,1,7,5,45,15,65,30,40,15,55,15,35
64,True,160.57718349928876,50,1.5,3,10,90,30,115,65,85,30,125,30,65
54,True,122.94486486486487,17,0.5,8,10,10,5,15,15,10,5,25,5,5
51,True,114.47359886201991,18,0.5,6,10,10,5,25,10,15,5,15,5,10
65,True,162.50924608819346,31,1,4,15,65,20,75,40,65,20,85,20,40
75,True,245.48364153627313,50,0.5,7,5,25,10,40,15,30,10,45,10,15
85,True,253.85135135135133,47,1,7,10,80,25,105,50,80,25,100,25,45
68,False,194.95783783783787,22,0.5,1,5,35,10,45,25,25,10,35,10,15
63,False,146.7908961593172,61,1.5,6,5,90,30,115,55,95,30,120,30,65
81,True,206.25618776671408,54,0.5,7,15,30,10,35,15,35,10,40,10,25
50,True,89.68705547652917,18,1.5,7,5,65,20,80,35,60,20,85,20,35
65,True,164.07183499288763,20,1.5,5,5,95,30,125,60,90,30,115,30,65
55,True,124.1842105263158,68,1,5,5,40,15,65,30,45,15,60,15,30
56,False,129.90088193456614,76,1.5,7,10,90,30,115,60,90,30,115,30,55
68,True,196.6679943100996,33,1.5,4,10,100,35,145,75,105,35,140,35,75
60,True,134.475106685633,17,0.5,4,15,10,5,25,5,15,5,20,5,15
85,True,301.94950213371266,71,1,1,10,85,30,115,60,95,30,125,30,60
58,False,129.3919772403983,43,0.5,7,10,10,5,20,10,15,5,20,5,5
59,False,108.14372688477951,51,1.5,3,10,55,20,85,45,60,20,75,20,35
59,True,112.00600284495022,38,0.5,1,10,10,5,15,15,15,5,15,5,5
57,True,140.58972972972975,48,1.5,7,10,85,30,125,65,90,30,120,30,60
49,False,96.79137980085348,41,1,5,10,40,15,65,35,45,15,65,15,25
59,True,122.3054054054054,28,1.5,1,5,75,25,95,55,70,25,100,25,50
74,False,238.98105263157896,63,1.5,4,15,120,40,165,80,120,40,155,40,75
51,False,78.88096728307255,41,1.5,2,10,55,20,85,45,60,20,80,20,45
79,False,240.05211948790895,65,1.5,6,10,105,35,140,75,100,35,145,35,75
76,False,183.7145945945946,61,1.5,1,10,95,30,115,60,95,30,120,30,65
84,False,221.81735419630158,77,0.5,8,10,30,10,35,15,30,10,35,10,20
58,False,134.3685917496444,38,1,7,10,55,20,75,45,55,20,80,20,40
73,True,210.88588904694166,50,0.5,7,15,25,10,35,25,25,10,40,10,20
72,True,180.22327169274536,79,0.5,3,15,25,10,40,20,35,10,35,10,20
54,False,99.21866287339972,50,1.5,4,10,55,20,80,40,60,20,85,20,45
55,False,101.80867709815078,33,1.5,7,5,60,20,80,35,65,20,80,20,35
70,True,157.6642958748222,50,1,1,10,50,15,55,35,45,15,60,15,25
73,False,195.118719772404,37,1,5,10,60,20,80,40,60,20,80,20,35
58,False,113.21798008534851,44,1.5,8,10,80,25,95,55,80,25,95,25,50
76,True,254.20972972972976,56,1,5,10,75,25,95,50,70,25,95,25,55
60,True,149.12091038406825,28,1.5,7,10,90,30,120,65,90,30,115,30,55
57,True,98.53297297297298,31,1.5,2,10,55,20,75,35,60,20,80,20,40
76,True,254.20972972972976,79,0.5,8,15,25,10,35,20,35,10,45,10,25
76,True,177.30594594594598,22,0.5,3,5,25,10,35,25,35,10,35,10,15
80,True,231.96586059743953,42,1.5,4,5,100,35,140,70,105,35,145,35,70
53,True,91.4223613086771,49,1,1,15,25,10,45,20,30,10,35,10,20
50,True,107.25462304409673,81,1.5,5,5,75,25,105,55,70,25,95,25,55
84,False,208.7692745376956,25,1.5,4,10,85,30,115,65,95,30,125,30,65
48,True,74.98651493598862,57,1.5,2,15,60,20,75,40,65,20,75,20,45
61,False,159.63778093883357,77,0.5,2,15,25,10,45,20,35,10,35,10,25
74,True,176.19789473684213,20,1.5,8,15,85,30,115,60,85,30,120,30,65
73,True,161.61348506401137,36,1.5,5,15,70,25,105,45,70,25,100,25,45
77,True,214.89462304409673,55,1.5,2,5,100,35,140,75,105,35,145,35,75
52,True,118.00671408250356,42,1.5,7,5,70,25,100,55,70,25,95,25,50
53,False,88.30568990042676,25,0.5,7,15,10,5,20,15,15,5,15,5,10
50,True,94.31009957325746,25,0.5,5,10,15,5,15,5,15,5,25,5,5
48,False,77.5428733997155,62,1,8,10,25,10,40,20,30,10,45,10,25
54,False,115.39561877667141,25,1.5,5,15,75,25,100,55,80,25,100,25,55
61,True,145.87590327169275,46,1.5,4,15,90,30,125,65,90,30,120,30,65
63,False,164.40580369843528,19,1,8,15,65,20,85,35,65,20,75,20,35
79,True,196.1964438122333,81,0.5,1,5,30,10,45,15,25,10,35,10,20
71,False,180.8449786628734,61,0.5,1,10,30,10,40,20,30,10,35,10,15
55,False,90.62091038406828,63,1,7,5,35,10,45,15,35,10,45,10,20
58,True,123.17120910384068,28,1,1,5,40,15,55,35,45,15,60,15,30
62,True,167.7580654338549,46,1,8,10,65,20,80,45,55,20,75,20,40
68,False,171.01564722617357,48,1,7,5,60,20,85,40,60,20,85,20,45
80,False,215.39687055476531,81,1,5,15,55,20,75,40,60,20,75,20,40
69,True,179.60415362731155,57,1.5,4,10,90,30,125,65,90,30,120,30,65
76,True,243.52864864864867,42,0.5,1,15,35,10,40,25,25,10,35,10,15
73,True,179.3515504978663,50,1,4,10,55,20,75,45,60,20,80,20,35
80,False,267.4708392603129,66,1.5,2,15,115,40,155,85,125,40,155,40,75
54,False,118.63100995732574,80,1.5,4,10,70,25,95,45,80,25,105,25,55
83,True,236.95024182076813,66,1,7,5,75,25,100,45,75,25,100,25,50
53,True,124.66685633001424,73,1,5,15,55,20,80,45,65,20,80,20,45
54,False,88.43402560455192,71,1,2,15,35,10,40,20,25,10,40,10,20
78,False,222.76267425320057,46,1.5,3,10,100,35,145,65,100,35,145,35,75
63,False,176.14907539118067,16,0.5,6,5,35,10,35,25,30,10,45,10,20
79,True,237.74392603129448,31,1.5,2,10,105,35,140,75,100,35,135,35,70
74,False,182.27368421052634,81,1.5,1,15,95,30,120,60,95,30,115,30,65
56,False,103.2248079658606,17,0.5,2,5,15,5,20,5,15,5,15,5,15
74,False,186.3242105263158,49,1,3,15,55,20,75,40,65,20,75,20,35
75,True,185.1529160739687,61,1.5,1,10,85,30,115,65,85,30,125,30,55
64,True,146.94327169274538,32,1.5,1,5,95,30,125,65,90,30,125,30,65
72,True,184.0578093883357,43,1.5,6,15,85,30,120,55,85,30,120,30,65
59,True,153.20361308677099,26,1.5,5,5,95,30,125,60,90,30,115,30,65
69,True,151.4309530583215,38,1.5,4,15,80,25,95,55,80,25,100,25,45
52,True,102.00580369843529,49,0.5,6,10,20,5,15,5,20,5,25,5,15
64,True,149.97302987197725,56,0.5,4,15,25,10,40,25,30,10,45,10,20
75,False,239.2425320056899,40,1.5,7,15,120,40,160,75,125,40,155,40,85
48,False,86.06406827880511,27,1,7,5,45,15,60,30,40,15,55,15,35
74,True,243.03157894736844,27,0.5,3,10,25,10,40,15,30,10,45,10,25
60,False,122.49217638691321,80,1.5,4,15,80,25,100,50,75,25,95,25,55
80,False,194.09388335704122,74,1,5,15,60,20,85,45,60,20,85,20,35
61,False,147.25209103840683,29,1.5,4,10,90,30,115,60,95,30,125,30,55
79,False,219.2783783783784,55,1.5,1,5,100,35,135,70,105,35,135,35,65
58,True,104.50890469416787,19,1,2,10,40,15,65,30,50,15,65,15,35
